"SERVICEINSTNUM","ACCOUNT_NAME","CUSTOMER_SEGMENT","KAM_CATEGORY","SALES_DIVISION","SALES_DEPARTMENT","TERMINATION_REASON","TERM_REASON","MONT_TERMINATION_DATE","MON_TERMINATION_DATE","YEAR_TERMINATION_DATE","CATEGORY_PRODUCT","PRODUCT_LV2","TARIF","TOTAL_BULJAR"
"2023377392","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023377393","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386992","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386993","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386994","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2016000801","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000980","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000893","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000932","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000805","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000869","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000901","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000916","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000885","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000862","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000797","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000962","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000817","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000782","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000915","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000828","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000923","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000926","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000953","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000798","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000871","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000945","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000804","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2020223603","MABES KORLANTAS POLRI","GOVERNMENT","SKA 1","RESOURCES AND PUBLIC SECTOR STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 2 RESOURCES AND PUBLIC SECTOR","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2020223604","MABES KORLANTAS POLRI","GOVERNMENT","SKA 1","RESOURCES AND PUBLIC SECTOR STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 2 RESOURCES AND PUBLIC SECTOR","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2020218048","MABES KORLANTAS POLRI","GOVERNMENT","SKA 1","RESOURCES AND PUBLIC SECTOR STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 2 RESOURCES AND PUBLIC SECTOR","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2020218051","MABES KORLANTAS POLRI","GOVERNMENT","SKA 1","RESOURCES AND PUBLIC SECTOR STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 2 RESOURCES AND PUBLIC SECTOR","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2020223601","MABES KORLANTAS POLRI","GOVERNMENT","SKA 1","RESOURCES AND PUBLIC SECTOR STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 2 RESOURCES AND PUBLIC SECTOR","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2022331261","BANK RESONA PERDANIA","FINANCE BANK","SKA 2","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Tutup Cabang","","01","Jan","2024","CONNECTITIVY","LA DEDICATED INTERNET",4235200,50822400
"2020214288","MANDIRI TUNAS FINANCE","FINANCE NON-BANK","SKA 2","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Kesesuaian Solusi","","01","Jan","2024","CONNECTITIVY","LA LEASED LINE",29850000,358200000
"2020240249","RUTIN BADAN PENDAPATAN DAERAH PROP.DATI I","GOVERNMENT","NA","REGIONAL COMMERCE","SOUTH SUMATERA COMMERCIAL","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",3150000,37800000
"2021256818","RUTIN BADAN PENDAPATAN DAERAH PROP.DATI I","GOVERNMENT","NA","REGIONAL COMMERCE","SOUTH SUMATERA COMMERCIAL","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",3150000,37800000
"2022325981_RLS_050923114818","RUTIN BADAN PENDAPATAN DAERAH PROP.DATI I","GOVERNMENT","NA","REGIONAL COMMERCE","SOUTH SUMATERA COMMERCIAL","Masa Kontrak(Project Berakhir)","PINDAH KE PROVIDER LAIN","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",3150000,37800000
"2022325981_RLS_050923114818","RUTIN BADAN PENDAPATAN DAERAH PROP.DATI I","GOVERNMENT","NA","REGIONAL COMMERCE","SOUTH SUMATERA COMMERCIAL","Masa Kontrak(Project Berakhir)","PASANG BARU","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",3150000,37800000
"2020233064","CITILINK INDONESIA","TRANSPORTATION","KA","REGIONAL COMMERCE","DIY, CENTRAL AND EAST JAVA COMMERCIAL","Mutasi","","01","Jan","2024","CONNECTITIVY","IPVPN",2250000,27000000
"2016000895","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000849","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000821","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000914","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000992","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000948","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000913","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016001004","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000834","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000830","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000985","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016001007","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000831","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000873","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000788","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000960","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016001028","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3540432,42485184
"2016000823","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016001012","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3540432,42485184
"2016000833","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000959","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000822","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000879","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000946","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000966","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000815","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000956","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000846","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016001003OR","BANK INDONESIA","GOVERNMENT","SKA 1","FINANCIAL AND SUPPLY CHAIN STRATEGIC ACCOUNT","STRATEGIC KEY ACCOUNT FINANCIAL AND SUPPLY CHAIN","Masa Kontrak(Project Berakhir)","PROJECT SELESAI","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000775","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000800OR","BANK INDONESIA","GOVERNMENT","SKA 1","FINANCIAL AND SUPPLY CHAIN STRATEGIC ACCOUNT","STRATEGIC KEY ACCOUNT FINANCIAL AND SUPPLY CHAIN","Masa Kontrak(Project Berakhir)","PROJECT SELESAI","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000858","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000816","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000907","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016001029","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3540432,42485184
"2016000938","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000820","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000827","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2023362696","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","LA MANAGED CPE",3540432,42485184
"2016000857","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000859","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2022334383","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","CONNECTITIVY","LA MANAGED CPE",3078510,36942120
"2016000935","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000845","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3894978,46739736
"2016000896","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000924","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000891","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2016000954","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","01","Jan","2024","OTHERS","VALUE ADDED SERVICES",3717705,44612460
"2017004323","PERUSAHAAN INDUSTRI CERES","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","CENTRAL INDONESIA REGIONAL","WEST JAVA AREA","Effisiensi","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",27240000,326880000
"2021253682","PERUSAHAAN INDUSTRI CERES","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","CENTRAL INDONESIA REGIONAL","WEST JAVA AREA","Effisiensi","","01","Jan","2024","CONNECTITIVY","METRO ETHERNET",10000000,120000000
"2022321345","BADAN PENGELOLAAN PENDAPATAN DAERAH PROVINSI PAPUA","GOVERNMENT","SKA 2","REGIONAL COMMERCE","SULAMPUA COMMERCIAL","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA MANAGED CPE",0,0
"2023386995","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386996","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386997","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386998","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2023386999","MANDAU CIPTA TENAGA NUSANTARA","SERVICES","NA","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Admin Only / OTC","","01","Jan","2024","CONNECTITIVY","LA RADIO COMMUNICATION",0,0
"2018001192","BANK MAYBANK INDONESIA TBK.","FINANCE BANK","KA","FINANCIAL AND SUPPLY CHAIN STRATEGIC ACCOUNT","EMERGING ACCOUNT AND KEY ACCOUNT 1 FINANCIAL AND SUPPLY CHAIN","Tutup Cabang","","01","Jan","2024","CONNECTITIVY","IPVPN",1150000,13800000
"2014005108","BANK OCBC NISP TBK","FINANCE BANK","SKA 1","RESOURCES AND PUBLIC SECTOR ACCOUNT","RESOURCES ACCOUNT 1","Tutup Cabang","","01","Jan","2024","CONNECTITIVY","LA VSAT",1750000,21000000
